imdb_id,title,popular_rank,certificate,startYear,endYear,episodes,runtime,type,orign_country,language,rating,numVotes,genres,isAdult,cast,image_url
tt10886166,365 dni,38,A,2020.0,,,114,movie,Poland,Polish,3.3,60267.0,"Drama,Romance",0,"['Anna Maria Sieklucka', 'Michele Morrone', 'Bronislaw Wroclawski', 'Otar Saralidze', 'Magdalena Lamparska', 'Natasza Urbanska', 'Grazyna Szapolowska', 'Tomasz Stockinger', 'Gianni Parisi', 'Mateusz Lasowski', 'Agnieszka Warchulska', 'Przemyslaw Sadowski', 'Michal Mikolajczak', 'Andrea Batti', 'Mateusz Grydlik', 'Natalia Janoszek', 'Lukasz Choron', 'Lukasz Dabrowski']",https://m.media-amazon.com/images/M/MV5BODljZTM3ODAtMDc0YS00NmI4LTlmZTUtM2I5MDAzNTQxZmMxXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_FMjpg_UX1000_.jpg
tt0115433,101 Dalmatians,39,,1996.0,,,103,movie,United States,English,5.7,103845.0,"Adventure,Comedy,Crime",0,"['Glenn Close', 'Jeff Daniels', 'Joely Richardson', 'Joan Plowright', 'Hugh Laurie', 'Mark Williams', 'John Shrapnel', 'Tim McInnerny', 'Hugh Fraser', 'Zohren Weiss', 'Mark Haddigan', 'Michael Percival', 'Neville Phillips', 'John Evans', 'Hilda Braid', 'Margery Mason', 'John Benfield', 'Andrew Readman']",https://m.media-amazon.com/images/M/MV5BMGI2NTQ2N2EtNDExMS00OWM2LTkzZWItZGUzY2M2MDFjODk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg
tt11937816,¿Quién Mató a Sara?,40,18,2021.0,,18.0,\N,tvSeries,Mexico,Spanish,6.5,9203.0,"Crime,Drama,Mystery",0,"['Manolo Cardona', 'Ginés García Millán', 'Carolina Miranda', 'Eugenio Siller', 'Claudia Ramírez', 'Ximena Lamadrid', 'Alejandro Nones', 'Luis Roberto Guzmán', 'Juan Carlos Remolina', 'Andres Baida', 'Leo Deluglio', 'Fátima Molina', 'Polo Morin', 'Marco Zapata', 'Martin Saracho', 'Ana Lucía Domínguez', 'Iñaki Godoy', 'Héctor Jiménez']",https://m.media-amazon.com/images/M/MV5BYWZlOTM3ZjAtZDlkOC00ZjRlLWI0YTEtYTk0NzFjMWEzMDczXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_FMjpg_UX1000_.jpg
tt3032476,Better Call Saul,41,16+,2015.0,,63.0,46,tvSeries,United States,English,8.7,340404.0,"Crime,Drama",0,"['Bob Odenkirk', 'Rhea Seehorn', 'Jonathan Banks', 'Patrick Fabian', 'Michael Mando', 'Michael McKean', 'Giancarlo Esposito', 'Kerry Condon', 'Mark Margolis', 'Cara Pifko', 'Jeremiah Bitsui', 'Tony Dalton', 'Dennis Boutsikaris', 'Rex Linn', 'Josh Fadem', 'Julian Bonfiglio', 'Ray Campbell', 'John Christian Love']",https://m.media-amazon.com/images/M/MV5BMGE4YzY4NGEtOWYyYS00ZDk2LWExMmMtZDIyODhiMmNlMGE0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_FMjpg_UX1000_.jpg
tt7817340,New Amsterdam,42,,2018.0,,56.0,43,tvSeries,United States,English,8.1,25793.0,Drama,0,"['Ryan Eggold', 'Janet Montgomery', 'Freema Agyeman', 'Jocko Sims', 'Tyler Labine', 'Alejandro Hernandez', 'Anupam Kher', 'Em Grosland', 'Christine Chang', 'Debra Monk', 'Margot Bingham', 'Dierdre Friel', 'Emma Ramos', 'Zabryna Guevara', ""Lisa O'Hare"", 'Megan Byrne', 'Stacey Raymond', 'Michael Basile']",https://m.media-amazon.com/images/M/MV5BOWI3ZmVkNDktYTgzMy00ZTUwLThkYjQtZjI1MzMzZTNhZWVlXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_FMjpg_UX1000_.jpg
tt4786824,The Crown,43,16+,2016.0,,60.0,58,tvSeries,United Kingdom,English,8.6,165745.0,"Biography,Drama,History",0,"['Claire Foy', 'Olivia Colman', 'Imelda Staunton', 'Matt Smith', 'Tobias Menzies', 'Jonathan Pryce', 'Lesley Manville', 'Elizabeth Debicki', 'Dominic West', 'Charles Edwards', 'Marion Bailey', 'Victoria Hamilton', 'Helena Bonham Carter', 'Vanessa Kirby', 'Pip Torrens', 'Sam Phillips', 'Erin Doherty', 'Will Keen']",https://m.media-amazon.com/images/M/MV5BZmY0MzBlNjctNTRmNy00Njk3LWFjMzctMWQwZDAwMGJmY2MyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_FMjpg_UX1000_.jpg
tt6517102,Castlevania,44,18,2017.0,2021.0,32.0,23,tvSeries,United States,English,8.3,48274.0,"Action,Adventure,Animation",0,"['Richard Armitage', 'James Callis', 'Alejandra Reynoso', 'Theo James', ""Adetokumboh M'Cormack"", 'Jaime Murray', 'Graham McTavish', 'Emily Swallow', 'Jessica Brown Findlay', 'Yasmine Al Massri', 'Ivana Milicevic', 'Bill Nighy', 'Gildart Jackson', 'Matt Frewer', 'Matt Lowe', 'Moira Quirk', 'Rila Fukushima', 'Jason Isaacs']",https://m.media-amazon.com/images/M/MV5BYWUwN2UwYTktMDk4OC00YTg0LThmNTItNWE3ZjQxOTIxZTg3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_FMjpg_UX1000_.jpg
tt2085059,Black Mirror,45,A,2011.0,,22.0,60,tvSeries,United Kingdom,English,8.8,461766.0,"Drama,Sci-Fi,Thriller",0,"['Daniel Lapaine', 'Hannah John-Kamen', 'Michaela Coel', 'Beatrice Robertson-Jones', 'Charles Babalola', 'Daniel Kaluuya', 'Toby Kebbell', 'Rory Kinnear', 'Hayley Atwell', 'Lenora Crichlow', 'Daniel Rigby', 'Jon Hamm', 'Bryce Dallas Howard', 'Malachi Kirby', 'Alex Lawther', 'Kelly Macdonald', 'Gugu Mbatha-Raw', 'Wyatt Russell']",https://m.media-amazon.com/images/M/MV5BYTM3YWVhMDMtNjczMy00NGEyLWJhZDctYjNhMTRkNDE0ZTI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_FMjpg_UX1000_.jpg
tt1844624,American Horror Story,46,A,2011.0,,116.0,60,tvSeries,United States,English,8.0,282297.0,"Drama,Horror,Thriller",0,"['Lady Gaga', 'Kathy Bates', 'Angela Bassett', 'Sarah Paulson', 'Evan Peters', ""Denis O'Hare"", 'Frances Conroy', 'Lily Rabe', 'Jessica Lange', 'Emma Roberts', 'Cheyenne Jackson', 'Adina Porter', 'Billie Lourd', 'Taissa Farmiga', 'Leslie Grossman', 'Finn Wittrock', 'Wes Bentley', 'Gabourey Sidibe']",https://m.media-amazon.com/images/M/MV5BODZlYzc2ODYtYmQyZS00ZTM4LTk4ZDQtMTMyZDdhMDgzZTU0XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_FMjpg_UX1000_.jpg
tt2661044,The 100,47,A,2014.0,2020.0,100.0,43,tvSeries,United States,English,7.6,223726.0,"Drama,Mystery,Sci-Fi",0,"['Eliza Taylor', 'Bob Morley', 'Marie Avgeropoulos', 'Isaiah Washington', 'Lindsey Morgan', 'Richard Harmon', 'Paige Turco', 'Henry Ian Cusick', 'Christopher Larkin', 'Jarod Joseph', 'Sachin Sahel', 'Devon Bostick', 'Tasya Teles', 'Adina Porter', ""Luisa d'Oliveira"", 'Chelsey Reist', 'Ricky Whittle', 'Jessica Harmon']",https://m.media-amazon.com/images/M/MV5BNjRiYTIzZmUtMTFkNS00ZTM0LWE4ODAtMDliMGE4NzM5ZjVlXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_FMjpg_UX1000_.jpg
tt1064899,Queen of the South,48,18,2016.0,2021.0,62.0,42,tvSeries,United States,English,7.9,21753.0,"Action,Crime,Drama",0,"['Alice Braga', 'Hemky Madera', 'Peter Gadiot', 'Veronica Falcón', 'Molly Burnett', 'Joseph T. Campos', 'Nick Sagar', 'Joaquim de Almeida', 'Idalia Valles', 'Juan Felipe Barrientos', 'Jon-Michael Ecker', 'Yancey Arias', ""Ryan O'Nan"", 'Alejandro Barrios', 'David Andrews', 'Pete O. Partida', 'Justina Machado', 'Alfonso Herrera']",https://m.media-amazon.com/images/M/MV5BZjE2Y2Y2OWUtYWRkMC00MWYxLWE2OTItM2VmYjY4ZGI1MzIxXkEyXkFqcGdeQXVyMTAzNzQ5NDA0._V1_FMjpg_UX1000_.jpg
tt0460649,How I Met Your Mother,49,15+,2005.0,2014.0,208.0,22,tvSeries,United States,English,8.3,617378.0,"Comedy,Romance",0,"['Josh Radnor', 'Jason Segel', 'Cobie Smulders', 'Neil Patrick Harris', 'Alyson Hannigan', 'Lyndsy Fonseca', 'David Henrie', 'Cristin Milioti', 'Marshall Manesh', 'Joe Nieves', 'Charlene Amoia', 'Ashley Williams', 'Suzie Plakson', 'Jennifer Morrison', 'Wayne Brady', 'Bill Fagerbakke', 'Ellen D. Williams', 'Chris Elliott']",https://m.media-amazon.com/images/M/MV5BNjg1MDQ5MjQ2N15BMl5BanBnXkFtZTYwNjI5NjA3._V1_FMjpg_UX1000_.jpg
tt5071412,Ozark,50,16+,2017.0,,44.0,60,tvSeries,United States,English,8.4,200385.0,"Crime,Drama,Thriller",0,"['Jason Bateman', 'Laura Linney', 'Sofia Hublitz', 'Skylar Gaertner', 'Julia Garner', 'Lisa Emery', 'Charlie Tahan', 'Jordana Spiro', 'Jason Butler Harner', 'Peter Mullan', 'Kevin L. Johnson', 'Carson Holmes', 'Janet McTeer', 'McKinley Belcher III', 'Robert C. Treveiler', 'Trevor Long', 'Nelson Bonilla', 'Harris Yulin']",https://m.media-amazon.com/images/M/MV5BODIyNzk5NDg5M15BMl5BanBnXkFtZTgwMTE5NjA5MjI@._V1_FMjpg_UX1000_.jpg
tt7221388,Cobra Kai,51,A,2018.0,,40.0,30,tvSeries,United States,English,8.6,119269.0,"Action,Comedy,Drama",0,"['Ralph Macchio', 'Xolo Maridueña', 'Courtney Henggeler', 'Tanner Buchanan', 'Mary Mouser', 'William Zabka', 'Jacob Bertrand', 'Gianni DeCenzo', 'Martin Kove', 'Vanessa Rubio', 'Peyton List', 'Aedin Mincks', 'Owen Morgan', 'Khalil Everage', 'Nichole Brown', 'Hannah Kepple', 'Joe Seo', 'Griffin Santopietro']",https://m.media-amazon.com/images/M/MV5BOTE1M2Q3YjQtZGMzYy00MDcwLWIzNzctYzI3MDBhMjBmYTQwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_FMjpg_UX1000_.jpg
tt1405406,The Vampire Diaries,52,16+,2009.0,2017.0,171.0,43,tvSeries,United States,English,7.7,290055.0,"Drama,Fantasy,Horror",0,"['Nina Dobrev', 'Paul Wesley', 'Ian Somerhalder', 'Kat Graham', 'Candice King', 'Zach Roerig', 'Michael Trevino', 'Steven R. McQueen', 'Matthew Davis', 'Michael Malarkey', 'Joseph Morgan', 'Marguerite MacIntyre', 'Sara Canning', 'Claire Holt', 'Susan Walters', 'Daniel Gillies', ""Jodi Lyn O'Keefe"", 'Penelope Mitchell']",https://m.media-amazon.com/images/M/MV5BMDk3YzgxNDQtNTEzOS00NDMyLWFlYmYtYTZlMDk1NDkxNmMyXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_FMjpg_UX1000_.jpg
tt4179452,The Last Kingdom,53,18+,2015.0,,46.0,60,tvSeries,United Kingdom,English,8.4,91604.0,"Action,Drama,History",0,"['Alexander Dreymon', 'Eliza Butterworth', 'Arnas Fedaravicius', 'Millie Brady', 'Emily Cox', 'Mark Rowley', 'Ian Hart', 'James Northcote', 'Ewan Mitchell', 'David Dawson', 'Harry McEntire', 'Timothy Innes', 'Cavan Clerkin', 'Adrian Bouchet', 'Jeppe Beck Laursen', 'Toby Regbo', 'Adrian Schiller', 'Eva Birthistle']",https://m.media-amazon.com/images/M/MV5BMjE1MzYzNjk3OF5BMl5BanBnXkFtZTgwMzk0MzYwNzE@._V1_FMjpg_UX1000_.jpg
tt10048342,The Queen's Gambit,54,18,2020.0,2020.0,7.0,395,tvMiniSeries,United States,French,8.6,319900.0,Drama,0,"['Anya Taylor-Joy', 'Chloe Pirrie', 'Bill Camp', 'Marcin Dorocinski', 'Marielle Heller', 'Thomas Brodie-Sangster', 'Moses Ingram', 'Harry Melling', 'Isla Johnston', 'Janina Elkin', 'Matthew Dennis Lewis', 'Russell Dennis Lewis', 'Patrick Kennedy', 'Christiane Seidel', 'Jacob Fortune-Lloyd', 'Akemnji Ndifornyen', 'Annabeth Kelly', 'Dolores Carbonari']",https://m.media-amazon.com/images/M/MV5BM2EwMmRhMmUtMzBmMS00ZDQ3LTg4OGEtNjlkODk3ZTMxMmJlXkEyXkFqcGdeQXVyMjM5ODk1NDU@._V1_FMjpg_UX1000_.jpg
tt1124373,Sons of Anarchy,55,18,2008.0,2014.0,92.0,45,tvSeries,United States,English,8.5,267198.0,"Crime,Drama,Thriller",0,"['Charlie Hunnam', 'Katey Sagal', 'Mark Boone Junior', 'Kim Coates', 'Tommy Flanagan', 'Theo Rossi', 'Dayton Callie', 'Maggie Siff', 'Ron Perlman', 'David Labrava', 'Ryan Hurst', 'William Lucking', 'Michael Ornstein', 'Winter Ave Zoli', 'Jimmy Smits', 'Niko Nicotera', 'Chris Reed', 'Drea de Matteo']",https://m.media-amazon.com/images/M/MV5BMTEyODg2NzkwMDBeQTJeQWpwZ15BbWU4MDQwODI3MzIx._V1_FMjpg_UX1000_.jpg
tt1826940,New Girl,56,15+,2011.0,2018.0,146.0,22,tvSeries,United States,English,7.7,197687.0,Comedy,0,"['Zooey Deschanel', 'Jake Johnson', 'Max Greenfield', 'Hannah Simone', 'Lamorne Morris', 'Damon Wayans Jr.', 'Nasim Pedrad', 'Nelson Franklin', 'Megan Fox', 'David Walton', 'Curtis Armstrong', 'Steve Agee', 'Rob Reiner', 'Rebecca Ballantine Reid', 'Gillian Vigman', 'Danielle Rockoff', 'Rhiannon Rockoff', 'June Diane Raphael']",https://m.media-amazon.com/images/M/MV5BMjA0MDc1NTk0Ml5BMl5BanBnXkFtZTgwMTk2ODA5NDM@._V1_FMjpg_UX1000_.jpg
tt7562112,Pose,57,18,2018.0,2021.0,26.0,60,tvSeries,United States,English,8.6,21754.0,Drama,0,"['Mj Rodriguez', 'Dominique Jackson', 'Indya Moore', 'Angel Bismark Curiel', 'Billy Porter', 'Hailie Sahar', 'Dyllon Burnside', 'Jason A. Rodriguez', 'Ryan Jamaal Swain', 'Jeremy McClain', 'Angelica Ross', 'Sandra Bernhard', 'Alexia Garcia', 'Bianca Castro', 'Jack Mizrahi', 'Leiomy Maldonado', 'Evan Peters', 'Charlayne Woodard']",https://m.media-amazon.com/images/M/MV5BMjQ2ZDMzNmMtZWZmZC00MTFjLWFiMTMtNzJjY2Q3ZjQ3MmI0XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_FMjpg_UX1000_.jpg
tt10147644,El inocente,58,18,2021.0,2021.0,8.0,467,tvMiniSeries,Spain,Spanish,7.9,15750.0,"Crime,Drama,Mystery",0,"['Mario Casas', 'Xavi Sáez', 'Santi Pons', 'Sam Feuer', 'Aura Garrido', 'Alexandra Jiménez', 'Jose Coronado', 'Martina Gusman', 'Juana Acosta', 'Susi Sánchez', 'Miki Esparbé', 'Anna Alarcón', 'Josean Bengoetxea', 'Oriol Vila', 'Aysha Daraaui', 'Mima Riera', 'Javier Beltrán', 'Lluïsa Mallol']",https://m.media-amazon.com/images/M/MV5BZTRkNzUxYWItYTc5OS00MDM4LTg1OGMtZTQ1NmI1ZGQ4MDU0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_FMjpg_UX1000_.jpg
tt5180504,The Witcher,59,,2019.0,,16.0,60,tvSeries,Poland,English,8.2,320233.0,"Action,Adventure,Fantasy",0,"['Henry Cavill', 'Anna Shaffer', 'Freya Allan', 'Yasen Atour', 'Basil Eidenbenz', 'Anya Chalotra', 'Mimi Ndiweni', 'Mecia Simson', 'Eamon Farren', 'Gianni Calchetti', 'Paul Bullion', 'MyAnna Buring', 'Wilson Mbomio', 'Adam Levy', 'Joey Batey', 'Lars Mikkelsen', 'Royce Pierreson', 'Jodhi May']",https://m.media-amazon.com/images/M/MV5BOGE4MmVjMDgtMzIzYy00NjEwLWJlODMtMDI1MGY2ZDlhMzE2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_FMjpg_UX1000_.jpg
tt2861424,Rick and Morty,60,16+,2013.0,,42.0,23,tvSeries,United States,English,9.2,394286.0,"Adventure,Animation,Comedy",0,"['Justin Roiland', 'Chris Parnell', 'Spencer Grammer', 'Sarah Chalke', 'Kari Wahlgren', 'Dan Harmon', 'Maurice LaMarche', 'Tom Kenny', 'Ryan Ridley', 'Brandon Johnson', 'Cassie Steele', 'Nolan North', 'Phil Hendrie', 'Echo Kellum', 'Rob Paulsen', 'Tara Strong', 'John DiMaggio', 'Scott Chernoff']",https://m.media-amazon.com/images/M/MV5BZjRjOTFkOTktZWUzMi00YzMyLThkMmYtMjEwNmQyNzliYTNmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_FMjpg_UX1000_.jpg
tt1439629,Community,61,U,2009.0,2015.0,110.0,22,tvSeries,United States,English,8.5,226954.0,Comedy,0,"['Joel McHale', 'Danny Pudi', 'Donald Glover', 'Chevy Chase', 'Gillian Jacobs', 'Alison Brie', 'Ken Jeong', 'Yvette Nicole Brown', 'Jim Rash', 'Richard Erdman', 'Erik Charles Nielsen', 'Dino Stamatopoulos', 'Danielle Kaplowitz', 'John Oliver', 'Charley Koontz', 'Luke Youngblood', 'Paget Brewster', 'Keith David']",https://m.media-amazon.com/images/M/MV5BNDQ5NDZiYjktZmFmMy00MjAxLTk1MDktOGZjYTY5YTE1ODdmXkEyXkFqcGdeQXVyNjcwMzEzMTU@._V1_FMjpg_UX1000_.jpg
tt6116060,The Bold Type,62,18,2017.0,,52.0,45,tvSeries,United States,English,7.9,14540.0,"Comedy,Drama",0,"['Katie Stevens', 'Aisha Dee', 'Meghann Fahy', 'Melora Hardin', 'Sam Page', 'Matt Ward', 'Stephen Conrad Moore', 'Adam Capriolo', 'Stephanie Costa', 'Dan Jeannotte', 'Nikohl Boosheri', 'Gildart Jackson', 'Peter Vack', 'Luca James Lee', 'Alexis Floyd', 'Julia Dawi', 'Mat Vairo', 'Eva Avila']",https://m.media-amazon.com/images/M/MV5BZDkyNjAxN2ItNzJhYi00YzYzLTljZjEtOWE0MjdiNzE2OWMyXkEyXkFqcGdeQXVyNTk0NTc1NDA@._V1_FMjpg_UX1000_.jpg
tt10962368,Things Heard & Seen,63,16,2021.0,,,121,movie,United States,English,5.3,20762.0,"Drama,Horror,Mystery",0,"['Amanda Seyfried', 'James Norton', 'Natalia Dyer', 'Alex Neustaedter', 'Ana Sophia Heger', 'Charlotte Maier', 'Kristin Griffith', 'Ben Graney', 'Molly Jobe', 'Joey Auzenne', 'Kelcy Griffin', 'Cotter Smith', 'Dan Daily', 'Karen Allen', 'Jack Gore', 'F. Murray Abraham', 'Maureen Young', 'Melinda Tanner']",https://m.media-amazon.com/images/M/MV5BYjRjYzAxYjAtMTQ0NC00YmJkLTk3MTctNDQ5OTQ4NWM4ZGEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_FMjpg_UX1000_.jpg
tt6341832,Oxygène,64,13,2021.0,,,100,movie,France,French,6.5,22362.0,"Drama,Fantasy,Sci-Fi",0,"['Mélanie Laurent', 'Mathieu Amalric', 'Malik Zidi', 'Laura Boujenah', 'Eric Herson-Macarel', 'Anie Balestra', 'Marc Saez', 'Cathy Cerda', 'Marie Lemiale', 'Pascal Germain', 'Lyah Valade']",https://m.media-amazon.com/images/M/MV5BMWQ3N2EzNjYtMzgwYS00YjdmLThmOTUtMzc4NDUxZjZkY2RhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_FMjpg_UX1000_.jpg
tt3230854,The Expanse,65,16+,2015.0,,60.0,60,tvSeries,Canada,English,8.5,117000.0,"Drama,Mystery,Sci-Fi",0,"['Wes Chatham', 'Dominique Tipper', 'Steven Strait', 'Shohreh Aghdashloo', 'Cas Anvar', 'Frankie Adams', 'Cara Gee', 'Shawn Doyle', 'Thomas Jane', 'Florence Faivre', 'Chad L. Coleman', 'Nadine Nicole', 'Andrew Rotilio', 'Nick E. Tarabay', 'Keon Alexander', 'Jasai Chase Owens', 'Anna Hopkins', 'David Strathairn']",https://m.media-amazon.com/images/M/MV5BMjM4ZTVkODctNGZhNC00NWY5LWJkMjEtYmI1ZDg2Yjg2NDQzXkEyXkFqcGdeQXVyNjcyNjcyMzQ@._V1_FMjpg_UX1000_.jpg
tt5912064,Kim's Convenience,66,16,2016.0,2021.0,65.0,22,tvSeries,Canada,English,8.2,10758.0,Comedy,0,"['Paul Sun-Hyung Lee', 'Jean Yoon', 'Andrea Bang', 'Simu Liu', 'Andrew Phung', 'Nicole Power', 'Ben Beauchemin', 'Michael Musi', 'Ziad Ek', 'Akosua Amo-Adem', 'Sugith Varughese', 'Amanda Brugel', 'Gabriella Sundar Singh', 'John Ng', 'Derek McGrath', 'Rodrigo Fernandez-Stoll', 'Christina Song', 'Ellora Patnaik']",https://m.media-amazon.com/images/M/MV5BODQxMmI3ZGQtOGRlNy00MzI3LWE3ZmItOWRjM2I2YjQyYzgzXkEyXkFqcGdeQXVyMzI2MzYyNzI@._V1_FMjpg_UX1000_.jpg
tt8740790,Bridgerton,67,18,2020.0,,12.0,60,tvSeries,United States,English,7.3,80027.0,"Drama,Romance",0,"['Phoebe Dynevor', 'Regé-Jean Page', 'Nicola Coughlan', 'Jonathan Bailey', 'Harriet Cains', 'Bessie Carter', 'Ruth Gemmell', 'Florence Hunt', 'Claudia Jessie', 'Luke Newton', 'Luke Thompson', 'Will Tilston', 'Polly Walker', 'Ruby Barker', 'Ben Miller', 'Adjoa Andoh', 'Julie Andrews', 'Golda Rosheuvel']",https://m.media-amazon.com/images/M/MV5BYjIxMzZhMTMtNDQ1Mi00OTMwLTk2M2ItYzA0YmNjNDFlOTdhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_FMjpg_UX1000_.jpg
tt0238784,Gilmore Girls,68,18,2000.0,2007.0,154.0,44,tvSeries,United States,English,8.1,104841.0,"Comedy,Drama",0,"['Lauren Graham', 'Alexis Bledel', 'Keiko Agena', 'Scott Patterson', 'Yanic Truesdale', 'Kelly Bishop', 'Edward Herrmann', 'Melissa McCarthy', 'Sean Gunn', 'Liza Weil', 'Liz Torres', 'Jared Padalecki', 'Matt Czuchry', 'Jackson Douglas', 'Michael Winters', 'Sally Struthers', 'Emily Kuroda', 'Todd Lowe']",https://m.media-amazon.com/images/M/MV5BMTQ3NDA1ZWYtYjBmMC00NmJjLWI1NjgtYjg2NDhmMTY2YWQ4XkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_FMjpg_UX1000_.jpg
tt1632701,Suits,69,13+,2011.0,2019.0,134.0,44,tvSeries,United States,English,8.4,371003.0,"Comedy,Drama",0,"['Gabriel Macht', 'Patrick J. Adams', 'Meghan Markle', 'Sarah Rafferty', 'Rick Hoffman', 'Gina Torres', 'Amanda Schull', 'Wendell Pierce', 'Dulé Hill', 'Aloma Wright', 'Rachael Harris', 'Katherine Heigl', 'Christina Cole', 'Max Topplin', 'Neal McDonough', 'David Costabile', 'D.B. Woodside', 'Ray Proscia']",https://m.media-amazon.com/images/M/MV5BNmVmMmM5ZmItZDg0OC00NTFiLWIxNzctZjNmYTY5OTU3ZWU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg
tt2222042,Love and Monsters,70,13,2020.0,,,109,movie,Canada,English,7.0,91971.0,"Action,Adventure,Comedy",0,"[""Dylan O'Brien"", 'Jessica Henwick', 'Michael Rooker', 'Dan Ewing', 'Ariana Greenblatt', 'Ellen Hollman', 'Tre Hale', 'Pacharo Mzembe', 'Senie Priti', 'Amali Golden', 'Te Kohe Tuhaka', 'Tasneem Roc', 'Thomas Campbell', 'Joel Pierce', 'Melanie Zanetti', 'Bruce Spence', 'Hazel Phillips', 'Miriama Smith']",https://m.media-amazon.com/images/M/MV5BYWVkMWEyMDUtZTVmOC00MTYxLWE1ZTUtNjk4M2IzMjY2OTIxXkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_FMjpg_UX1000_.jpg
tt5626028,Boku no hîrô akademia,71,16,2016.0,,104.0,24,tvSeries,Japan,Japanese,8.5,41587.0,"Action,Adventure,Animation",0,"['Daiki Yamashita', 'Nobuhiko Okamoto', 'Ayane Sakura', 'Kaito Ishikawa', 'Toshiki Masuda', ""Jun'ichi Suwabe"", 'Yûki Kaji', 'Justin Briner', 'Kenta Miyake', 'Tasuku Hatanaka', 'Kiyotaka Furushima', 'Aoi Yûki', 'Eri Kitamura', 'Ryô Hirohashi', 'Marina Inoue', 'Clifford Chapin', 'Kei Shindo', 'Hiroyuki Yoshino']",https://m.media-amazon.com/images/M/MV5BNmQzYmE2MGEtZjk4YS00YmVjLWEwZWMtODRkMjc4MTM5N2I3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg
tt5753856,Dark,72,16+,2017.0,2020.0,26.0,60,tvSeries,Germany,German,8.8,304265.0,"Crime,Drama,Mystery",0,"['Louis Hofmann', 'Karoline Eichhorn', 'Lisa Vicari', 'Maja Schöne', 'Stephan Kampwirth', 'Jördis Triebel', 'Andreas Pietschmann', 'Paul Lux', 'Moritz Jahn', 'Christian Hutcherson', 'Oliver Masucci', 'Peter Benedict', 'Gina Stiebitz', 'Deborah Kaufmann', 'Daan Lennard Liebrenz', 'Julika Jenkins', 'Carlotta von Falkenhayn', 'Tamar Pelzig']",https://m.media-amazon.com/images/M/MV5BOTk2NzUyOTctZDdlMS00MDJlLTgzNTEtNzQzYjFhNjA0YjBjXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_FMjpg_UX1000_.jpg
tt1796960,Homeland,73,UA,2011.0,2020.0,96.0,55,tvSeries,United States,English,8.3,319964.0,"Crime,Drama,Mystery",0,"['Claire Danes', 'Mandy Patinkin', 'Damian Lewis', 'Rupert Friend', 'Maury Sterling', 'F. Murray Abraham', 'Morena Baccarin', 'Jackson Pace', 'Morgan Saylor', 'Diego Klattenhoff', 'Elizabeth Marvel', 'David Harewood', 'Tracy Letts', 'Linus Roache', 'David Marciano', 'Sarita Choudhury', 'Amy Hargreaves', 'Navid Negahban']",https://m.media-amazon.com/images/M/MV5BMjA4MWM1OWQtMDdlMS00MmE4LWI2YTItODhhMGI5NTg0ODFhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_FMjpg_UX1000_.jpg
tt0092455,Star Trek: The Next Generation,74,U,1987.0,1994.0,176.0,44,tvSeries,United States,English,8.6,104431.0,"Action,Adventure,Mystery",0,"['Patrick Stewart', 'Brent Spiner', 'Jonathan Frakes', 'LeVar Burton', 'Marina Sirtis', 'Michael Dorn', 'Gates McFadden', 'Majel Barrett', 'Wil Wheaton', 'Colm Meaney', 'James G. Becker', 'Denise Crosby', 'Whoopi Goldberg', 'Diana Muldaur', 'Patti Yasutake', 'Nora Leonhardt', 'Dennis Madalone', 'Michelle Forbes']",https://m.media-amazon.com/images/M/MV5BOWFhYjE4NzMtOWJmZi00NzEyLTg5NTctYmIxMTU1ZDIxMDAyXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_FMjpg_UX1000_.jpg
